Cluster,HI05,HH_WT,C_hhweight,PROVINCE,DISTRICT,HI04,TYPEHH,F02,F03,F03_OTHER1,F04,F04_OTHER,F05,F06,F07,F08A,F08B,F08_OTHER,F09_1,F09_2,F09_3,F09_4,F09_5,F09_6,F09_7,F09_8,F09_9
1,1,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,Yes, ,, ,,1,1,No problem,No problem,,,,,,,,,,
1,1,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,1,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,1,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,1,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,3,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,3,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,3,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,3,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
1,3,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,4,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,Yes, ,, ,,1,1,Accidents can happen,No problem,,,,,,,,,,
1,4,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,4,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,4,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,4,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,7,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,7,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
1,7,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,7,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,7,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,8,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,Yes, ,, ,,2,1,No problem,No problem,,,,,,,,,,
1,8,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,8,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,8,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,8,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,9,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,Yes, ,, ,,1,1,No problem,No problem,,,,,,,,,,
1,9,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,9,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,9,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,9,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,10,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,10,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,10,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,10,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,10,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
1,11,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,Yes, ,, ,,2,1,No problem,No problem,,,,,,,,,,
1,11,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,11,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,11,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,11,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,13,50.54710090090089,51.58024638540963,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,Yes, ,, ,,30,1,Accidents can happen,No problem,,,,,,,,,,
1,13,50.54710090090089,51.58024638540963,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,13,50.54710090090089,51.58024638540963,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,13,50.54710090090089,51.58024638540963,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,13,50.54710090090089,51.58024638540963,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,14,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,Yes, ,, ,,1,1,Accidents can happen,No problem,,,,,,,,,,
1,14,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,14,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,14,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,14,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,15,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,Yes, ,, ,,1,1,No problem,No problem,,,,,,,,,,
1,15,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,15,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,15,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,15,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,16,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,16,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,16,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,16,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
1,16,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,17,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
1,17,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,17,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,17,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,17,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,19,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,Yes, ,, ,,2,1,No problem,No problem,,,,,,,,,,
1,19,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,19,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,19,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
1,19,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,20,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Candle,Yes, ,, ,,1,1,Accidents can happen,No problem,,,,,,,,,,
1,20,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
1,20,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
1,20,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
1,20,400.7663,345.8023280804907,Kigali City,Nyarugenge,Urban,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,1,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
2,1,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,1,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,1,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,1,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,2,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
2,2,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,2,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,2,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,2,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,3,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,3,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,3,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,3,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,3,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
2,4,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,Yes, ,, ,,30,2,Lantern too expensive,Bad for health,,,Yes,,,,,,,
2,4,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,4,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,4,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,4,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,5,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,Yes, ,, ,,7,1,Lantern too expensive,Accidents can happen,,,,,,,,,,Yes
2,5,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,5,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,5,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,5,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,6,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
2,6,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,6,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,6,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,6,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,7,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,Yes, ,, ,,6,2,Bad for health,Other,Can't see well (Low quality of light),,,,,,,,,Yes
2,7,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,7,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,7,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,7,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,8,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,8,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,8,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,8,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
2,8,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,9,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,9,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,9,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
2,9,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,9,105.421975,107.1628146221072,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,10,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
2,10,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,10,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,10,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,10,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,11,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,Yes, ,, ,,1,1,No problem,No problem,,,,,,,,,,
2,11,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,11,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,11,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,11,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,12,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,Yes, ,, ,,1,1,No problem,No problem,,,,,,,,,,
2,12,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,12,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,12,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,12,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,13,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,Yes, ,, ,,1,1,No problem,No problem,,,,,,,,,,
2,13,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,13,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,13,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,13,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,14,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,14,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,14,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,14,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
2,14,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,15,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
2,15,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,15,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,15,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,15,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,16,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
2,16,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,16,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,16,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,16,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,18,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,18,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
2,18,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,18,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,18,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
2,22,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,Yes, ,, ,,1,1,No problem,No problem,,,,,,,,,,
2,22,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
2,22,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
2,22,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
2,22,221.941,224.2671993195952,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
3,1,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
3,1,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
3,1,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
3,1,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
3,1,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
3,2,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,Yes, ,Kerosene, ,2,30,3,No problem,No problem,,,,,,,,,,
3,2,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
3,2,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,Yes
3,2,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
3,2,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
3,3,1566.603,1370.326394831265,Kigali City,Nyarugenge,Rural,Ordinary HH,Open wick lamp,No, ,, ,,,,,,,,,,,,,,,
3,3,1566.603,1370.326394831265,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
3,3,1566.603,1370.326394831265,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
3,3,1566.603,1370.326394831265,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
3,3,1566.603,1370.326394831265,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
3,4,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Hurricane lamp with glass cover,No, ,, ,,,,,,,,,,,,,,,
3,4,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Another lamp,No, ,, ,,,,,,,,,,,,,,,
3,4,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Candle,No, ,, ,,,,,,,,,,,,,,,
3,4,179.50659375,170.7883849440346,Kigali City,Nyarugenge,Rural,Ordinary HH,Pressurized mantle lamp,No, ,, ,,,,,,,,,,,,,,,
